Subject,Group,RT,Response,Audio,Speaker,Word,Vowel,Tone,Mode,Acc,Location,QuadraticTerm,LinearTerm,DF,Endingpoint,Tvalue_min,Duration,Mean_F0,musicaltraining,Gender,Assign
S20,native,1157.1,Tone 2,normal019_敌-i-Tone_2.mp3,speaker019,敌,i,Tone 2,normal,1,13,0.006571484,-0.064138306,0.008311165,3.983643424,2.472876235,0.398,215.4041988,0,1,0
S20,native,942.2,Tone 2,normal018_鱼-y-Tone_2.mp3,speaker018,鱼,y,Tone 2,normal,1,1,0.007184905,-0.162558023,1.500992839,2.073881961,0.568580764,0.316,110.1809622,0,1,0
S20,native,861.9,Tone 2,normal019_鱼-y-Tone_2.mp3,speaker019,鱼,y,Tone 2,normal,1,1,0.003230937,-0.013150883,0.104438643,4.164859509,2.422680459,0.363,213.1801642,0,1,0
S20,native,1096.9,Tone 3,normal018_五-u-Tone_3.mp3,speaker018,五,u,Tone 3,normal,1,6,0.007184905,-0.162558023,1.593593168,0.958982265,0.400652122,0.425,94.14735882,0,1,1
S20,native,916.5,Tone 3,normal018_渴-e-Tone_3.mp3,speaker018,渴,e,Tone 3,normal,1,9,0.007184905,-0.162558023,1.681794496,0.610079698,0.240700971,0.331,89.20539292,0,1,1
S20,native,1316.8,Tone 3,normal019_五-u-Tone_3.mp3,speaker019,五,u,Tone 3,normal,1,13,0.003230937,-0.013150883,0.591263579,2.322187462,1.618232655,0.405,179.0901946,0,1,1
S20,native,1177.2,Tone 2,normal019_拔-a-Tone_2.mp3,speaker019,拔,a,Tone 2,normal,1,12,0.006571484,-0.064138306,0.187084512,3.388408056,2.177464443,0.34,200.4924052,0,1,0
S20,native,968.4,Tone 3,normal014_雨-y-Tone_3.mp3,speaker014,雨,y,Tone 3,normal,1,16,0.00795869,-0.138748751,0.853180689,1.886155236,1.055758145,0.35,105.1032374,0,1,1
S20,native,1038.1,Tone 2,normal018_咳-e-Tone_2.mp3,speaker018,咳,e,Tone 2,normal,1,8,0.007184905,-0.162558023,1.383340988,1.236325982,0.781939787,0.162,112.526763,0,1,0
S20,native,1270.2,Tone 3,normal022_把-a-Tone_3.mp3,speaker022,把,a,Tone 3,normal,1,10,0.006429356,-0.051767919,3.13026093,3.337975158,0.562242204,0.492,175.5087506,0,1,1
S20,native,1226.3,Tone 3,normal023_五-u-Tone_3.mp3,speaker023,五,u,Tone 3,normal,1,11,0.017777038,-0.426905758,4.988058855,1.114074351,0.133673852,0.356,89.04158573,0,1,1
S20,native,1100.8,Tone 3,normal022_渴-e-Tone_3.mp3,speaker022,渴,e,Tone 3,normal,1,10,0.006429356,-0.051767919,3.557882516,3.351479192,0.16513583,0.467,168.1392573,0,1,1
S20,native,1180.5,Tone 2,normal024_咳-e-Tone_2.mp3,speaker024,咳,e,Tone 2,normal,1,6,0.008099245,-0.057836014,1.683712246,2.286460989,0.948845774,0.241,139.4425381,0,1,0
S20,native,1465.3,Tone 2,normal022_鱼-y-Tone_2.mp3,speaker022,鱼,y,Tone 2,normal,1,4,0.006429356,-0.051767919,0.187891653,4.682839337,3.294643079,0.502,245.6731916,0,1,0
S20,native,1643.1,Tone 2,normal023_敌-i-Tone_2.mp3,speaker023,敌,i,Tone 2,normal,1,9,0.017777038,-0.426905758,4.755056646,1.501252731,0.599043262,0.252,96.41675621,0,1,0
S20,native,1083.2,Tone 2,normal024_敌-i-Tone_2.mp3,speaker024,敌,i,Tone 2,normal,1,1,0.008099245,-0.057836014,1.716582106,2.486637562,0.912586218,0.276,136.0078635,0,1,0
S20,native,1155.5,Tone 3,normal023_雨-y-Tone_3.mp3,speaker023,雨,y,Tone 3,normal,1,13,0.017777038,-0.426905758,5.009691359,0.644152789,0.090467799,0.331,83.7970688,0,1,1
S20,native,1182.3,Tone 2,normal024_拔-a-Tone_2.mp3,speaker024,拔,a,Tone 2,normal,1,7,0.008099245,-0.057836014,2.111301606,1.73708427,0.477161358,0.315,119.3165578,0,1,0
S20,native,1214.4,Tone 3,normal022_雨-y-Tone_3.mp3,speaker022,雨,y,Tone 3,normal,1,12,0.006429356,-0.051767919,2.030675121,3.54826156,1.583361222,0.506,198.2758178,0,1,1
S20,native,1546.9,Tone 3,normal024_底-i-Tone_3.mp3,speaker024,底,i,Tone 3,normal,1,10,0.008099245,-0.057836014,2.406624037,0.865452093,0.151383868,0.401,101.0159682,0,1,1
S20,native,1301.3,Tone 2,normal022_无-u-Tone_2.mp3,speaker022,无,u,Tone 2,normal,1,1,0.006429356,-0.051767919,1.028507352,4.492609793,2.514013982,0.446,240.1981858,0,1,0
S20,native,1376.7,Tone 3,normal024_渴-e-Tone_3.mp3,speaker024,渴,e,Tone 3,normal,1,11,0.008099245,-0.057836014,2.5438559,0.768174098,0,0.423,99.77872689,0,1,1
S20,native,1037.8,Tone 2,normal023_无-u-Tone_2.mp3,speaker023,无,u,Tone 2,normal,1,10,0.017777038,-0.426905758,4.742070168,2.34680872,0.624980826,0.324,101.1814261,0,1,0
S20,native,1123.4,Tone 3,normal023_底-i-Tone_3.mp3,speaker023,底,i,Tone 3,normal,1,10,0.017777038,-0.426905758,4.970389147,0.823942844,0.168965113,0.396,87.28950414,0,1,1
S20,native,1150.2,Tone 2,normal022_敌-i-Tone_2.mp3,speaker022,敌,i,Tone 2,normal,1,1,0.006429356,-0.051767919,0.889715868,4.638307423,2.642901262,0.5,249.0254676,0,1,0
S20,native,1417.9,Tone 3,normal024_五-u-Tone_3.mp3,speaker024,五,u,Tone 3,normal,1,14,0.012435566,-0.260724756,3.245351517,1.038342216,0.366804459,0.477,107.3834226,0,1,1
S20,native,1923.9,Tone 2,normal023_咳-e-Tone_2.mp3,speaker023,咳,e,Tone 2,normal,1,6,0.017777038,-0.426905758,4.867811786,1.34100677,0.373840277,0.325,94.67978557,0,1,0
S20,native,1307.6,Tone 2,normal024_无-u-Tone_2.mp3,speaker024,无,u,Tone 2,normal,1,1,0.008099245,-0.057836014,1.813444815,4.044323133,0.805734563,0.266,143.4412885,0,1,0
S20,native,1741.7,Tone 3,normal023_把-a-Tone_3.mp3,speaker023,把,a,Tone 3,normal,1,7,0.017777038,-0.426905758,5.054986982,0.637972738,0,0.407,83.18343787,0,1,1
S20,native,1140.1,Tone 3,normal023_渴-e-Tone_3.mp3,speaker023,渴,e,Tone 3,normal,1,8,0.017777038,-0.426905758,5.009179066,0.684753892,0.091490991,0.355,85.20525047,0,1,1
S20,native,1783.8,Tone 2,normal023_鱼-y-Tone_2.mp3,speaker023,鱼,y,Tone 2,normal,1,5,0.017777038,-0.426905758,4.847137484,1.698383377,0.415132536,0.385,96.34130666,0,1,0
S20,native,1242.9,Tone 3,normal024_把-a-Tone_3.mp3,speaker024,把,a,Tone 3,normal,1,12,0.008099245,-0.057836014,2.541323384,0.783546892,0.002793681,0.424,95.18635596,0,1,1
S20,native,1197.1,Tone 2,normal023_拔-a-Tone_2.mp3,speaker023,拔,a,Tone 2,normal,1,7,0.017777038,-0.426905758,4.986792215,1.245473922,0.136203681,0.303,88.17306083,0,1,0
S20,native,1418.9,Tone 2,normal026_无-u-Tone_2.mp3,speaker026,无,u,Tone 2,normal,1,13,0.011244238,-0.275369808,0.169386588,3.634306627,2.192262637,0.336,243.8579658,0,1,0
S20,native,1502.5,Tone 3,normal027_五-u-Tone_3.mp3,speaker027,五,u,Tone 3,normal,1,9,0.007824557,-0.189586357,3.343991381,1.452169726,0.171506334,0.539,96.43664032,0,1,1
S20,native,1077.1,Tone 2,normal026_鱼-y-Tone_2.mp3,speaker026,鱼,y,Tone 2,normal,1,1,0.011244238,-0.275369808,1.30592021,3.725608894,1.065032952,0.4,215.8421643,0,1,0
S20,native,1068.5,Tone 3,normal026_五-u-Tone_3.mp3,speaker026,五,u,Tone 3,normal,1,11,0.011244238,-0.275369808,1.616029527,1.594040773,0.757462264,0.422,181.6274376,0,1,1
S20,native,1054.3,Tone 3,normal027_底-i-Tone_3.mp3,speaker027,底,i,Tone 3,normal,1,13,0.007824557,-0.189586357,3.459161138,1.068852731,0,0.398,78.5852681,0,1,1
S20,native,1348.8,Tone 2,normal027_咳-e-Tone_2.mp3,speaker027,咳,e,Tone 2,normal,1,8,0.007824557,-0.189586357,2.854162458,2.069791534,0.900940562,0.291,103.3178284,0,1,0
S20,native,2002.6,Tone 2,normal026_敌-i-Tone_2.mp3,speaker026,敌,i,Tone 2,normal,1,9,0.011244238,-0.275369808,1.092566671,3.177896916,1.276639927,0.356,210.1990238,0,1,0
S20,native,1035.5,Tone 2,normal024_鱼-y-Tone_2.mp3,speaker024,鱼,y,Tone 2,normal,1,1,0.012435566,-0.260724756,2.961483908,1.791457494,0.679945851,0.279,132.8637994,0,1,0
S20,native,1080.6,Tone 2,normal026_咳-e-Tone_2.mp3,speaker026,咳,e,Tone 2,normal,1,10,0.011244238,-0.275369808,1.238194042,2.675619106,1.132204696,0.274,198.6315614,0,1,0
S20,native,1502.8,Tone 3,normal026_渴-e-Tone_3.mp3,speaker026,渴,e,Tone 3,normal,1,10,0.011244238,-0.275369808,2.379743738,2.284121102,0,0.369,175.6525448,0,1,1
S20,native,1251.8,Tone 3,normal027_把-a-Tone_3.mp3,speaker027,把,a,Tone 3,normal,1,16,0.007824557,-0.189586357,3.405007064,1.8497838,0.080644146,0.383,75.80889354,0,1,1
S20,native,1021.3,Tone 2,normal025_咳-e-Tone_2.mp3,speaker025,咳,e,Tone 2,normal,1,7,0.012435566,-0.260724756,1.204077874,2.8237244439999998,1.605916959,0.381,217.3021862,0,1,0
S20,native,1277.1,Tone 2,normal025_鱼-y-Tone_2.mp3,speaker025,鱼,y,Tone 2,normal,1,12,0.011856183,-0.246988743,1.589055125,2.682013977,1.446517923,0.464,199.1889774,0,1,0
S20,native,1363.4,Tone 3,normal025_底-i-Tone_3.mp3,speaker025,底,i,Tone 3,normal,1,11,0.012435566,-0.260724756,3.393047011,1.802570663,0.228248886,0.61,161.230927,0,1,1
S20,native,2003.9,Tone 3,normal026_底-i-Tone_3.mp3,speaker026,底,i,Tone 3,normal,1,11,0.011244238,-0.275369808,2.117870627,1.553111852,0.259729355,0.416,176.6515518,0,1,1
S20,native,1091.9,Tone 3,normal025_渴-e-Tone_3.mp3,speaker025,渴,e,Tone 3,normal,1,11,0.011856183,-0.246988743,3.887419404,1.276144063,0,0.567,154.4687748,0,1,1
S20,native,1084.5,Tone 3,normal026_把-a-Tone_3.mp3,speaker026,把,a,Tone 3,normal,1,11,0.011244238,-0.275369808,1.997652962,1.512998279,0.378962889,0.396,173.3782405,0,1,1
S20,native,1056.8,Tone 3,normal025_雨-y-Tone_3.mp3,speaker025,雨,y,Tone 3,normal,1,10,0.011856183,-0.246988743,2.57256953,2.245275834,0.827525004,0.718,179.4476636,0,1,1
S20,native,1181.3,Tone 2,normal025_拔-a-Tone_2.mp3,speaker025,拔,a,Tone 2,normal,1,1,0.012435566,-0.260724756,1.449613347,2.770831128,1.451384684,0.397,211.0105642,0,1,0
S20,native,1080.7,Tone 3,normal025_把-a-Tone_3.mp3,speaker025,把,a,Tone 3,normal,1,11,0.012435566,-0.260724756,3.498228484,1.992834297,0.162050987,0.626,150.2106481,0,1,1
S20,native,937.2,Tone 2,normal025_无-u-Tone_2.mp3,speaker025,无,u,Tone 2,normal,1,1,0.011856183,-0.246988743,1.384816093,2.937568729,1.575059522,0.399,210.7901897,0,1,0
S20,native,1293.2,Tone 3,normal025_五-u-Tone_3.mp3,speaker025,五,u,Tone 3,normal,1,12,0.011856183,-0.246988743,2.484392371,1.747984553,0.883020924,0.689,170.2877688,0,1,1
S20,native,1149.4,Tone 2,normal026_拔-a-Tone_2.mp3,speaker026,拔,a,Tone 2,normal,1,8,0.011856183,-0.246988743,1.76311198,2.553250207,0.89848003,0.341,190.5176193,0,1,0
S20,native,1235.8,Tone 2,normal025_敌-i-Tone_2.mp3,speaker025,敌,i,Tone 2,normal,1,12,0.012435566,-0.260724756,1.054148067,2.855054432,1.700278047,0.389,214.3848777,0,1,0
S20,native,1153.6,Tone 3,normal024_雨-y-Tone_3.mp3,speaker024,雨,y,Tone 3,normal,1,13,0.012435566,-0.260724756,3.448736296,0.991668769,0.14244567,0.492,100.0994891,0,1,1
S20,native,919.8,Tone 3,normal026_雨-y-Tone_3.mp3,speaker026,雨,y,Tone 3,normal,1,12,0.011244238,-0.275369808,1.591423344,1.715855165,0.781867014,0.47,185.0744864,0,1,1
S20,native,1508.3,Tone 3,normal032_底-i-Tone_3.mp3,speaker032,底,i,Tone 3,normal,1,11,0.013958497,-0.469777545,2.2949599,0.454204245,0.085828347,0.303,132.1000994,0,1,1
S20,native,1331.6,Tone 2,normal027_鱼-y-Tone_2.mp3,speaker027,鱼,y,Tone 2,normal,1,8,0.007824557,-0.189586357,2.770819249,1.878296015,1.025052035,0.448,98.4636751,0,1,0
S20,native,1695.5,Tone 3,normal032_渴-e-Tone_3.mp3,speaker032,渴,e,Tone 3,normal,1,9,0.013958497,-0.469777545,2.264509382,0.631167859,0.120353591,0.317,134.321761,0,1,1
S20,native,924.3,Tone 2,normal032_咳-e-Tone_2.mp3,speaker032,咳,e,Tone 2,normal,1,6,0.013958497,-0.469777545,1.976365478,1.315877574,0.447055382,0.188,152.6612811,0,1,0
S20,native,1199.4,Tone 3,normal032_雨-y-Tone_3.mp3,speaker032,雨,y,Tone 3,normal,1,10,0.013958497,-0.469777545,2.138785003,0.785998407,0.262901739,0.398,143.9031404,0,1,1
S20,native,966.9,Tone 3,normal031_雨-y-Tone_3.mp3,speaker031,雨,y,Tone 3,normal,1,10,0.007047994,-0.122852578,2.426057065,1.013585104,0.395317766,0.383,88.75860317,0,1,1
S20,native,1273.2,Tone 2,normal032_无-u-Tone_2.mp3,speaker032,无,u,Tone 2,normal,1,9,0.013958497,-0.469777545,1.912640154,1.958586102,0.51930809,0.202,156.4707149,0,1,0
S20,native,1377.4,Tone 2,normal031_无-u-Tone_2.mp3,speaker031,无,u,Tone 2,normal,1,1,0.007047994,-0.122852578,2.104417427,3.180122287,1.479380123,0.328,104.4900259,0,1,0
S20,native,1133.3,Tone 2,normal031_鱼-y-Tone_2.mp3,speaker031,鱼,y,Tone 2,normal,1,9,0.007047994,-0.122852578,2.017155996,3.427069702,1.773488254,0.351,109.919204,0,1,0
S20,native,1037.9,Tone 2,normal032_鱼-y-Tone_2.mp3,speaker032,鱼,y,Tone 2,normal,1,1,0.013958497,-0.469777545,1.865499885,2.236868873,0.57275642,0.224,157.3424463,0,1,0
S20,native,1480,Tone 3,normal031_五-u-Tone_3.mp3,speaker031,五,u,Tone 3,normal,1,10,0.007047994,-0.122852578,2.293911696,1.534577956,0.840703854,0.391,95.2832754,0,1,1
S20,native,1402.8,Tone 3,normal032_五-u-Tone_3.mp3,speaker032,五,u,Tone 3,normal,1,7,0.013958497,-0.469777545,2.148109199,0.703786505,0.252329829,0.332,141.3344437,0,1,1
S20,native,1547.6,Tone 3,normal031_底-i-Tone_3.mp3,speaker031,底,i,Tone 3,normal,1,7,0.007047994,-0.122852578,2.503725084,1.202569142,0.133543512,0.391,92.3592379,0,1,1
S20,native,1166.4,Tone 2,normal027_拔-a-Tone_2.mp3,speaker027,拔,a,Tone 2,normal,1,12,0.007824557,-0.189586357,2.809955499,1.744878698,0.96677185,0.293,93.4582637,0,1,0
S20,native,1459.8,Tone 2,normal031_拔-a-Tone_2.mp3,speaker031,拔,a,Tone 2,normal,1,8,0.004437234,-0.071549637,1.975975336,1.625476655,0.377283592,0.356,89.4495111,0,1,0
S20,native,1243.6,Tone 2,normal027_无-u-Tone_2.mp3,speaker027,无,u,Tone 2,normal,1,10,0.007824557,-0.189586357,2.608153849,1.907729204,1.267287038,0.397,105.1612526,0,1,0
S20,native,1307.9,Tone 3,normal027_渴-e-Tone_3.mp3,speaker027,渴,e,Tone 3,normal,1,15,0.007824557,-0.189586357,3.172184236,1.265440962,0.427354868,0.397,92.77418118,0,1,1
S20,native,1121,Tone 2,normal032_拔-a-Tone_2.mp3,speaker032,拔,a,Tone 2,normal,1,11,0.013958497,-0.469777545,2.186792639,1.860864178,0.208469976,0.207,142.4533799,0,1,0
S20,native,2050.6,Tone 3,normal032_把-a-Tone_3.mp3,speaker032,把,a,Tone 3,normal,1,9,0.013958497,-0.469777545,2.370658643,0.73926342,0,0.341,128.5315716,0,1,1
S20,native,1082.9,Tone 3,normal031_渴-e-Tone_3.mp3,speaker031,渴,e,Tone 3,normal,1,20,0.007047994,-0.122852578,2.359949287,0.99433849,0.618129088,0.315,90.45973714,0,1,1
S20,native,1234.5,Tone 2,normal032_敌-i-Tone_2.mp3,speaker032,敌,i,Tone 2,normal,1,1,0.013958497,-0.469777545,2.102610463,1.747592608,0.303916964,0.212,152.8028971,0,1,0
S20,native,1730.1,Tone 2,normal031_敌-i-Tone_2.mp3,speaker031,敌,i,Tone 2,normal,1,6,0.007047994,-0.122852578,2.118034307,2.080967972,1.433485449,0.307,102.1443642,0,1,0
S20,native,1194.8,Tone 3,normal031_把-a-Tone_3.mp3,speaker031,把,a,Tone 3,normal,1,3,0.007047994,-0.122852578,2.503665506,0.193793732,0.133744316,0.451,83.42652848,0,1,1
S20,native,1482.8,Tone 3,normal027_雨-y-Tone_3.mp3,speaker027,雨,y,Tone 3,normal,1,14,0.007824557,-0.189586357,3.263327469,0.504783143,0.291627902,0.467,85.10950215,0,1,1
S20,native,1271.6,Tone 2,normal031_咳-e-Tone_2.mp3,speaker031,咳,e,Tone 2,normal,1,10,0.007047994,-0.122852578,2.175211026,2.748166877,1.240775589,0.31,100.1957262,0,1,0
S20,native,1740.3,Tone 3,normal027_敌-i-Tone_2.mp3,speaker027,敌,i,Tone 2,normal,0,6,0.007824557,-0.189586357,2.592698734,1.930870562,1.290302195,0.312,108.2392162,0,1,1
S20,native,1390.2,Tone 2,normal033_鱼-y-Tone_2.mp3,speaker033,鱼,y,Tone 2,normal,1,9,0.007319487,-0.143243322,1.804346917,2.208552477,0.731719103,0.315,134.6891964,0,1,0
S20,native,903.3,Tone 2,normal033_咳-e-Tone_2.mp3,speaker033,咳,e,Tone 2,normal,1,1,0.007319487,-0.143243322,1.83598628,1.662945822,0.70674176,0.25,121.2750362,0,1,0
S20,native,1210,Tone 3,normal033_五-u-Tone_3.mp3,speaker033,五,u,Tone 3,normal,1,12,0.007319487,-0.143243322,2.119315168,1.07718916,0.483070915,0.484,107.3259666,0,1,1
S20,native,1680.6,Tone 2,normal033_拔-a-Tone_2.mp3,speaker033,拔,a,Tone 2,normal,1,10,0.007319487,-0.143243322,1.928081902,0.953860427,0.634037893,0.26,111.2376865,0,1,0
S20,native,1152.5,Tone 3,normal033_雨-y-Tone_3.mp3,speaker033,雨,y,Tone 3,normal,1,10,0.007319487,-0.143243322,2.174894592,1.219060457,0.439194355,0.488,108.9612793,0,1,1
S20,native,1213,Tone 3,normal033_底-i-Tone_3.mp3,speaker033,底,i,Tone 3,normal,1,10,0.007319487,-0.143243322,2.215185509,1.378712955,0.407387138,0.433,108.3620273,0,1,1
S20,native,1201.5,Tone 3,normal033_把-a-Tone_3.mp3,speaker033,把,a,Tone 3,normal,1,1,0.007319487,-0.143243322,2.465553046,0.882115202,0.209737265,0.408,107.7962221,0,1,1
S20,native,1191.9,Tone 3,normal033_渴-e-Tone_3.mp3,speaker033,渴,e,Tone 3,normal,1,4,0.007319487,-0.143243322,2.063185981,0.922576465,0.527381478,0.432,108.8237184,0,1,1
S20,native,1157.8,Tone 2,normal033_敌-i-Tone_2.mp3,speaker033,敌,i,Tone 2,normal,1,1,0.007319487,-0.143243322,1.747747764,2.004546152,0.776400676,0.302,131.3014542,0,1,0
S20,native,1783.8,Tone 2,normal033_无-u-Tone_2.mp3,speaker033,无,u,Tone 2,normal,1,12,0.007319487,-0.143243322,1.655763149,2.660298182,0.849016909,0.378,139.7528253,0,1,0
S21,native,1994,Tone 3,loud006_把-a-Tone_3.mp3,speaker006,把,a,Tone 3,loud,1,11,0.007692007,-0.076756371,0.106457708,2.661024517,1.51906145,0.48,238.7319037,0,0,1
S21,native,1635,Tone 2,loud006_拔-a-Tone_2.mp3,speaker006,拔,a,Tone 2,loud,1,1,0.007692007,-0.076756371,-0.238056796,3.984170673,1.861366614,0.396,293.1744979,0,0,0
S21,native,1522,Tone 3,loud001_底-i-Tone_3.mp3,speaker001,底,i,Tone 3,loud,1,14,0.010180158,-0.216025447,1.113889734,5,0.986906524,0.49,220.5033047,0,0,1
S21,native,4170,Tone 2,loud003_咳-e-Tone_2.mp3,speaker003,咳,e,Tone 2,loud,1,4,0.018803786,-0.378383701,-1.274670116,3.952103204,2.991181542,0.304,389.1510786,0,0,0
S21,native,1557,Tone 3,loud001_五-u-Tone_3.mp3,speaker001,五,u,Tone 3,loud,1,13,0.010180158,-0.216025447,0.986179176,2.2088583,1.114617081,0.508,206.1853593,0,0,1
S21,native,1463,Tone 2,loud003_鱼-y-Tone_2.mp3,speaker003,鱼,y,Tone 2,loud,1,1,0.018803786,-0.378383701,-0.365073074,4.545317392,2.2673878689999998,0.415,399.2727266,0,0,0
S21,native,1141,Tone 3,loud006_五-u-Tone_3.mp3,speaker006,五,u,Tone 3,loud,1,11,0.007692007,-0.076756371,-0.670190997,3.936552489,2.290729577,0.623,299.0131125,0,0,1
S21,native,1111,Tone 2,loud001_无-u-Tone_2.mp3,speaker001,无,u,Tone 2,loud,1,4,0.010180158,-0.216025447,0.189935214,2.979233756,1.910861043,0.242,267.6822582,0,0,0
S21,native,1265,Tone 2,loud006_咳-e-Tone_2.mp3,speaker006,咳,e,Tone 2,loud,1,7,0.007692007,-0.076756371,-0.971752897,4.470617768,2.590357588,0.443,336.8438475,0,0,0
S21,native,1246,Tone 3,loud003_底-i-Tone_3.mp3,speaker003,底,i,Tone 3,loud,1,11,0.018803786,-0.378383701,-0.680887818,3.722873782,2.518691142,0.504,350.7695259,0,0,1
S21,native,1182,Tone 3,loud006_底-i-Tone_3.mp3,speaker006,底,i,Tone 3,loud,1,11,0.007692007,-0.076756371,-0.188893029,3.064266083,1.812518129,0.506,257.1699355,0,0,1
S21,native,1818,Tone 2,loud003_无-u-Tone_2.mp3,speaker003,无,u,Tone 2,loud,1,1,0.018803786,-0.378383701,-1.667025283,4.267019666,3.303390327,0.276,447.1932618,0,0,0
S21,native,1084,Tone 2,loud001_咳-e-Tone_2.mp3,speaker001,咳,e,Tone 2,loud,1,6,0.010180158,-0.216025447,0.284903617,2.581682878,1.815892641,0.207,242.0103733,0,0,0
S21,native,2264,Tone 3,loud003_五-u-Tone_3.mp3,speaker003,五,u,Tone 3,loud,1,5,0.018803786,-0.378383701,-0.50893062,3.617521686,2.381859637,0.345,342.5589355,0,0,1
S21,native,1098,Tone 3,loud003_雨-y-Tone_3.mp3,speaker003,雨,y,Tone 3,loud,1,15,0.018803786,-0.378383701,0.713189028,2.61347241,1.409382345,0.618,246.5003783,0,0,1
S21,native,1217,Tone 3,loud001_渴-e-Tone_3.mp3,speaker001,渴,e,Tone 3,loud,1,11,0.010180158,-0.216025447,1.211727019,2.131775634,0.889069238,0.444,193.2798475,0,0,1
S21,native,2838,Tone 3,loud003_渴-e-Tone_3.mp3,speaker003,渴,e,Tone 3,loud,1,11,0.018803786,-0.378383701,0.307469383,3.177107236,1.732225646,0.493,278.2104,0,0,1
S21,native,1204,Tone 3,loud001_雨-y-Tone_3.mp3,speaker001,雨,y,Tone 3,loud,1,14,0.010180158,-0.216025447,0.922187218,2.51769687,1.178609039,0.489,201.3164593,0,0,1
S21,native,1219,Tone 2,loud003_拔-a-Tone_2.mp3,speaker003,拔,a,Tone 2,loud,1,1,0.018803786,-0.378383701,-1.085178585,3.724511461,2.840397442,0.38,404.944275,0,0,0
S21,native,914,Tone 2,loud001_鱼-y-Tone_2.mp3,speaker001,鱼,y,Tone 2,loud,1,6,0.010180158,-0.216025447,0.323936673,3.144330581,1.776859584,0.262,261.3258609,0,0,0
S21,native,1751,Tone 2,loud003_敌-i-Tone_2.mp3,speaker003,敌,i,Tone 2,loud,1,1,0.018803786,-0.378383701,-0.794114351,3.550429734,2.608788893,0.343,377.1531531,0,0,0
S21,native,925,Tone 2,loud001_敌-i-Tone_2.mp3,speaker001,敌,i,Tone 2,loud,1,6,0.010180158,-0.216025447,0.260042792,2.925140355,1.840753465,0.251,258.5195128,0,0,0
S21,native,1168,Tone 2,loud006_敌-i-Tone_2.mp3,speaker006,敌,i,Tone 2,loud,1,9,0.007692007,-0.076756371,-0.83221151,3.98416928,2.451711067,0.421,313.6788465,0,0,0
S21,native,980,Tone 3,loud001_把-a-Tone_3.mp3,speaker001,把,a,Tone 3,loud,1,11,0.010180158,-0.216025447,1.921831425,1.94333114,0.178964832,0.489,174.1147517,0,0,1
S21,native,995,Tone 2,loud001_拔-a-Tone_2.mp3,speaker001,拔,a,Tone 2,loud,1,7,0.010180158,-0.216025447,0.787124305,2.882301268,1.313671952,0.242,223.3060233,0,0,0
S21,native,971,Tone 3,loud008_底-i-Tone_3.mp3,speaker008,底,i,Tone 3,loud,1,10,0.01361973,-0.279186217,1.592242674,2.990855764,2.069232244,0.481,128.03104,0,0,1
S21,native,1879,Tone 2,loud007_鱼-y-Tone_2.mp3,speaker007,鱼,y,Tone 2,loud,1,1,0.01361973,-0.279186217,0.240058843,4.962838314,2.091487011,0.431,276.8769226,0,0,0
S21,native,1177,Tone 3,loud007_五-u-Tone_3.mp3,speaker007,五,u,Tone 3,loud,1,10,0.01361973,-0.279186217,0.698071878,2.096180256,1.507279792,0.492,206.0618973,0,0,1
S21,native,1169,Tone 3,loud007_雨-y-Tone_3.mp3,speaker007,雨,y,Tone 3,loud,1,9,0.01361973,-0.279186217,0.609867505,2.231175071,1.619786702,0.571,220.8751402,0,0,1
S21,native,1242,Tone 3,loud009_五-u-Tone_3.mp3,speaker009,五,u,Tone 3,loud,1,13,0.00401111,0.00324491,0.255002857,3.644925498,1.321377681,0.544,263.9617608,0,0,1
S21,native,942,Tone 2,loud007_无-u-Tone_2.mp3,speaker007,无,u,Tone 2,loud,1,1,0.026350792,-0.478999168,0.25671683,4.989957397,2.361416051,0.417,292.5915108,0,0,0
S21,native,1106,Tone 3,loud007_渴-e-Tone_3.mp3,speaker007,渴,e,Tone 3,loud,1,11,0.026350792,-0.478999168,0.671629003,2.325766724,1.832185072,0.482,232.122232,0,0,1
S21,native,902,Tone 2,loud007_拔-a-Tone_2.mp3,speaker007,拔,a,Tone 2,loud,1,6,0.026350792,-0.478999168,0.620918977,3.072283158,1.896866994,0.403,222.417189,0,0,0
S21,native,1323,Tone 3,loud007_把-a-Tone_3.mp3,speaker007,把,a,Tone 3,loud,1,10,0.026350792,-0.478999168,1.078783646,2.643467232,1.312849019,0.484,204.1320785,0,0,1
S21,native,1367,Tone 2,loud008_敌-i-Tone_2.mp3,speaker008,敌,i,Tone 2,loud,1,5,0.01361973,-0.279186217,1.106782236,4.567791805,3.36520583,0.348,164.1790465,0,0,0
S21,native,1089,Tone 2,loud007_咳-e-Tone_2.mp3,speaker007,咳,e,Tone 2,loud,1,7,0.026350792,-0.478999168,0.059689366,3.80656463,2.612729568,0.378,272.6705882,0,0,0
S21,native,1136,Tone 3,loud007_底-i-Tone_3.mp3,speaker007,底,i,Tone 3,loud,1,8,0.026350792,-0.478999168,0.51813997,2.486662038,2.027964219,0.523,241.17915730000001,0,0,1
S21,native,966,Tone 2,loud008_拔-a-Tone_2.mp3,speaker008,拔,a,Tone 2,loud,1,13,0.01361973,-0.279186217,1.564376607,2.255795584,2.143622829,0.354,145.986001,0,0,0
